"zuul_uid_sha1","agency_zuul_uid_sha1","nuvis_uid","zuul_uid","name"
"f6973db0530bdb5748bc7988bade422aee0abb4f","619a3d82933af965a43e87a692c4a20d5365866a","55649c4c33135807ccc480bc","CMPNY-009225b2-7cdc-48a3-995b-dc4ab5bf2e9f","A3 Creativa"
"6c40e95ab178ea218f3e6f29ed8a1327f9e74d30","dcccbe39676e8a47c078e46cc9fa852a04988402","56d9a9b5331358122852df15","CMPY-c814cf5f-99eb-485b-83d9-1202f4de986a","Gravity Internet Marketing"
"fa49381f4ccc1372c18ffb2b84d703655955c820","635c227726a93e6f329616578ce036616f728a57","57d84ce6b6929506a0a8d4b0","CMPY-e810a9e7-bf3d-451f-94d6-eda0578cff2f","Mireille"
"d1a2c051367fcbf51746b2e50c8df9b0505961c1","7d3a9fa066fd559e1621f7fca6a537fbe1579e80","56b2488c33135802c049b850","CMPY-9dd0aa39-0734-49f5-a315-3adf1b1448bf","Brandtailers"
"b747a8a5c53c98e24613217e9ad44e27e242f513","7efc2e938be6ea01b4362676bc2fcf3500e7c852","57ed450833135825c04ac8e6","CMPY-acbbb848-0a79-4f54-9669-852bd3257afa","Marketing Services"
"b02545c92d0664c715ec4317f48bc32cd1f1e9e0","9a5a1d45d2d4bf96befae9d9971c1968b172123b","582f63961b21e00fb83af4e2","CMPY-909b424a-3dd6-4c3c-b9f6-a606880558e0","Greybox Creative"
"edd471c3a65ac9cc8d24f76cdda643dfdda369c5","6b5a2c6c2488169d24159b63ee000c12a356099e","56e188ff331358019cd14e09","CMPY-01a6904c-09c9-4948-bed7-f6667fae6b0a","SharkReach AICPA"
"e1d9bb0662fe3bf905a0a5d1248c7fa6efcc531d","011176c2c6a488a44ebe212c9b624a609c77504e","562f8b613313580d1cb1fb54","CMPY-fef407fc-0851-4f66-9572-f63e61d644a1","DMKSTUDIOS SA"
"e08bceea7695fad3830c3c21b6258d11cc1de80f","1288ac862c6613c45dff62224ff0cd367a416519","54c848ef1b21e011446061c9","CMPNY-daee809e-0bc9-443c-bed3-30ac8b228664","Lassoo Media & PR"
"8a6d968b3bfd96f8ea1e2878e1ce9fb14cc7f9e8","3069e16d193fbffbaa9d24f40a4b941c0ad1c3e7","5640dfd8ed691f0cf49c4d83","CMPY-5dc58880-4c24-4fb3-9451-4eadf3167cc1","Nesta"
"98c259ce5ad0e8ce48179b83d59585934c52ac5c","cd040f4eee0039e923f88d652f60daff09fed874","574f39db1b21e00a08046ef6","CMPY-dbb83f33-e241-4001-84ee-5b3d93f57625","FabCom"
"16015e60cd27650e01662be3d5fb6c96cfb11262","ab26e954ed6cbaa466fc24770dd6909270e67198","561539823313580888953292","CMPY-3184f18e-f05b-4450-b215-0670e77b3eda","Propaganda Inc "
"2ba0fbd98629601caf4e1fc2ef0d574b2baeac8c","c5db0630fcfcb827e036a3e44f4ae0c85dffc31d","565f2ea8ed691f0d38fbb143","CMPY-e4398833-de77-4b7c-bf26-8e714826109b","Bendalls Group"
"d0c5fb4f2b6d6b1f33634994a7362fa25db54db0","93f79be491f2ba796e824b721b77083b7032a134","55f71a961b21e00a9c37eb35","CMPY-e7873e49-77fc-4353-b4b1-0a240c752912","Millmaine Entertainment Australia"
"67e7dff939647124e24994ff6861e9c79e285722","72dfc60a1a5e08a86a3c0e62f73e2f231efd2988","5637aa4a33135812e4d1cfd6","CMPY-e3cab8d8-c920-482a-9bbf-9b63a9329187","RSM Marketing"
"90c80eb879ad4672842ef243efe1b9e56139233d","66fcacc173b389d0166188c33a5daed6c4dc1158","574312ff3313581450b69661","CMPY-c495a088-1cc6-4eed-9cf2-ab78a6cb00d6","Mansfield Marketing"
"f57aa057819b8b7408f354acfb0c9561c3c621d5","81949924395abf734b459a9c02128f4623cfd482","54ca45111b21e00af890923c","CMPNY-8b4bc8e2-d42d-4af4-a8df-03fff3a8508d","Canadian Pacific"
"4a29bba204c5838462b8b4fca4f6116511a8368f","6bda15d142d90b5d4df0865dbc67bc16408ad761","557866771b21e00b68bf7519","CMPY-d722d77b-3d99-4224-a818-89279bc3d311","GalKal"
"458a999d898346eb3aa5b1e3cf33bc5109e9ea35","fab09f27bf8670ef39d1f4748880c036376cc216","58233564b6929502fcc4c234","CMPY-4b20a8c8-ad7c-4044-ae5e-c89ff684448d","Globant Argentina"
"08b4dcc87378e4c555101a940fd462ecb925cbf0","80dc604d3be74b5cf1838614fd6fe73ecc7890ef","581ba0b5ed691f2554675d51","CMPY-712b1f7a-b24c-465a-8957-b342448a0d35","AdvaMed LCI"
"047bd32ba13c890cf8a93a508ac9df7bffdfca39","c0c41b31931dd90fc90933c516fcacd2c3ce851a","582340113313580e44f51e9d","CMPY-433ac237-7ee5-4f14-9170-7aa257ec967b","MUFG Union Bank"
"4f0eb6d252a305f2d49eda8fe27b15528188ad3c","3099bc3a6d4f185c6696600ca2da74a0e7c761d1","577e68f53313582d2cbe9588","CMPY-229b0ff6-056a-470d-845f-44a57f703046","Greenwood Hospitality Group"
"d5ca627502ac233744519e503414504f2b7391c7","17b0028af67bc110ddc9bd4a5f42c7c338187718","55c23b971b21e008a4f74851","CMPY-bc92ab04-e71f-4608-b0ec-e6c89b1a826f","Gen Restaurant Management "
"4807c5708982463bfb359615adf657529c7c4dd9","ae3156fe0a1ccc6ac0305fbf1ad2a177a68e7b3b","5728d234ed691f197c3125c6","CMPY-13192359-d249-4d48-8f13-0a0cba36640e","Sony Pictures Animation"
"d5efb95977c660552c6a14ebb544532135cd429a","f52a1d6498329e3e78d09c6cf277b5ea668218c0","574f1d8e33135811fccde6e1","CMPY-0c57a987-5b61-49fa-81ea-f09ef2335886","Conspiração Filmes"
"44ef19f425ed26745373f0835582f75fcfea5ca4","fa944f14c5dbb3b45d03d70def1eb50ffe3ca990","584f0fa2331358190cc30113","CMPY-5f8d5c09-a68a-4a5b-ad2d-16da467d752d","Sundance "
"b397c91fee03028ad69d76592838108444a9bcd1","4068b8d4b6af5740ace8d3034a7896b0521675de","5776b9e21b21e0102cded5f4","CMPY-3444d5d0-e727-42c8-9b23-ed0c27401122","Pocket Gems, Inc."
"a8e88416d4ab1398e07c5f12a97357388951f946","f1d161ca88aff87966076aa9dfae52385d6a8cdc","57d2c2d233135815382d7fe9","CMPY-6f2aae12-b96f-4602-9636-0df04a2ebc81","LOLA MullenLowe"
"20aff08e49d4efd6fff29f017180a44897738dbb","88988b2ce9931fc30a13928794632e5d000ac8ab","56465da43313580c2495d1c8","CMPY-f825f27e-fd62-4a23-b4ec-aa6fbd2006b6","TrendyMinds - IU Health"
"2585454803949e573cc3d61823d51cb87455077e","9d667024ffd93d058d79aadb09e65b235a261772","56142dea1b21e00b3cb4437d","CMPY-d2c66faa-fc71-439d-90c6-4252d039aace","Catalyst Marketing Company"
"c22f28e8dbb9731f0080ab48a03db5c293ebfe8d","c3f0e809c0f9968f265f20160296a2e2f2cf3e6a","56a8ee3b1b21e00590295538","CMPY-548b105f-c7d3-4a27-90ad-4ea6596526ac","University of Oklahoma / Gaylord College"
"a929d697151d916a1e839bd60ffb84544597f9a2","85b0fbe8b7c40cd788426cc4fda78d03938dc620","5699406c33135806d01555cc","CMPY-5cbb3a97-a4bf-43de-b90d-d344f57e9c90","Sweet Frog"
"1f7956f3ddd2029b3c56a4ae495b5f1f8046e500","d70a014bbf165c8fb0c607075a45723bf8460215","57bcaa1eed691f25f467af37","CMPY-9a109334-2eb1-4053-891c-5875a90a5fbe","Bamboo HR"
"7481d1f165c4d2da7f28be91d49efd4820e32905","66d087094fa6edce54ab855d8e3ca5c041d0806f","56f1ae69331358113cd8ecaa","CMPY-2552ae3e-3b5d-4a75-b4df-400c8277bcd2","Sagent"
"52aeee2f397ef90aa6987273e1c6a6e7ef7b098f","2c597369200ac8fcf1bb82c2c195f71fb154767b","5834b33d1b21e00f480242a7","CMPY-2f70fea6-a249-480c-bde6-4973e62f17cb","Burness Communications - Heinz"
"572f1d0dc7717be926c54ff9ec8aa37f2680ca52","0f3192ab24cc2d4efbce4ed466b1e5975a015b42","5820b3a61b21e00fb0c89e56","CMPY-8a1afb01-8447-4c78-ac80-cbdc5cd0b136","Greg Rakozy"
"0d3174fd9f4f0ba7a0ab6e96bc0b0e3459e6fd4d","80fee90ddd8faecbb76a1199f213f68dc1658d74","568d54ee3313580eb4e85ba1","CMPY-07272fec-d13f-4308-82b3-53ea6fea1a6b","Haptik Digital"
"972ab5ad75001033421a78aa28c4196204b71934","f04dbc7b8c260300a094814a126e2afe26e986b3","579686f51b21e03dacd8135a","CMPY-03f0fd7a-34b5-429d-87fd-57f74561d290","The Gabor Group Inc."
"a5421af1f19c0ac0e2b2220bde1a109f88c1657c","7846500e2b6f2c82a6cb73b78dd167f85d019aea","56e1e1601b21e011d47881f4","CMPY-483123f2-559a-4c71-b411-e8e6683cb6d1","Vita Group Ltd"
"bba5297098742a75b2f5a214a8db96703b0ad5ec","0288f27c03dc4c2763eeff962f5f22bdf5e7b62f","5526f345ed691f12785d02af","CMPNY-4da8caae-6947-4f36-8e69-83a51d799f40","Zadro"
"1a6eacca59531fed69645fed91070154e1535eb1","9c47bb57aaf0549c776dabe4a517f5f507161ef5","5722823a1b21e00844057d9d","CMPY-9d77e2a1-22ef-4761-870c-8724867689ab","ACON Health"
"631cdf2887b4e8119e7d5fb7af8d3552f18d59c1","a96591ad262fe1bf7e000d22547b68ded22a2866","542d4e80ed691f02a8293bff","CMPY-028d0e02-2f03-4c69-81a1-7fe05198370e","HCC Marketing"
"09970de4b57e36d7c92251fcce5a530052c02635","ea2850c86752c314d02daaa40a7ab7e702483783","53e0f180ed691f0240b45c61","CMPNY-f48a9495-b2d8-4bea-a143-034f5a419390","Girl Scouts of the USA"
"35c70ad26fbcfe7b9916e210d84cd7cc6596a729","ad0fa5bc33ce8931939545488f8d0932e714d1e2","57eaea4533135815442581b1","CMPY-956e2907-6182-4b82-bc4d-4b172fbcd779","Paradise Centre"
"48207b00d042ef7ad687e346e38e5985553e65bc","a52d5ead11f030a2f6ef00eb1ca3edc524ad62a8","55dc97701b21e00d5cdd214c","CMPY-c9e94316-c048-4208-9c12-f3beea2a1ffd","Mackenzie Marketing Group"
"bdc6ebdf6d0b1c043ec8d155d49ad3c686467ff4","3e0ed47cc0188e4f0ad3fdb3c53d66c711c17166","57f51fa91b21e00384b96d14","CMPY-3ea33150-85a2-498e-89b3-13574bb039e8","Eventuality Limited"
"dad50f24e2827e3832967a653644f7dcbdd572b0","1ad130fd0d8989fdc9a935ebe3afb933f49507b5","541b3aeaed691f0dfc90813a","CMPNY-6cdf15f3-9888-4167-b5bf-41175f45b617","Moore Communications Group"
"a910dd8d3a5e5009b639697daafcee4976c9f322","02af9eadeb5142f6d2d2bc007b2e8b21416348eb","5627a51d331358089c38054b","CMPY-bac8491f-c001-421a-b13f-2c01aa402591","Bravo Brio Restaurant Group"
"8a826e514b8cd295b5adfa811cc58caaa32968e5","070c944a86c5a91ba2dca6df01b0bcbb09888c4e","54480cc33313580d1c1163dc","CMPY-60a82d99-c93b-4a29-9d6b-8f32505767a3","McLellan Marketing Group"
"eb785da61ce25295080ad61580410e13dac04a9e","44495951b130ba6878e80ba23f3aa3038e7921e3","57753735ed691f129ccfac2e","CMPY-6f9c1d9e-8428-4834-b1ef-a79d6ec8ce75","Saxum"
"ff171261a52863c7d42dd88c93a7dd3720459570","e89fbed2864eb7390c9c7c58262b91781da1c796","56cc945e1b21e012904062dd","CMPY-422323d1-93da-4e2c-a907-65624c3aa56a","MM-One Group"
"0fd523d970ff281d9a24761b30ac74d507fcab73","91ef89736e30c8ba12e592821bfc3dc9c2c4d477","56683951ed691f0fa894d051","CMPY-96f707c3-b44b-4954-8534-d14f46f95199","Oxygen Freejumping"
"464ad8e38188d66f92d3b129aa7d1ca6b349ca91","7476d72847e229045f84de669b1eb2dade5f9c87","5644a93333135813a4d98c34","CMPY-cf431d27-2460-4865-a176-a3240ca8dd98","Abrams"
"09a380819a4389dfcce550f25f3a7d939a23e4dd","3964df4ee5c8573fe121ad17918207bd670ae2de","55c229091b21e008a4f74468","CMPY-fb71aac9-4420-42df-9dbe-625f89d38d4a","Kobestarr Digital"
"fefa41e10b8030669aaada600c3a23c39f91108f","6fc487f493a7a4da3a9237c8cd3c451ccadf9fd8","553e89a7ed691f0d4c280269","CMPNY-c0a1d785-3fb1-49f2-ad0f-c918a2533108","The Herald Group"
"2e1afff9461f6880471036c8a0c294068f27635d","8250f093417f8a87fbdb0b762b47e611fb19f9ab","54662037ed691f04e896504d","CMPNY-54ff1da4-cae3-4901-b998-b651a6371085","Tyco"
"2ae5bc2560b8d237ea35ed8a732aa865f6eaa9b7","9c1859f95fd22d578b4f841c6c3076bf27d06ee2","562f87113313580d1cb1f9cf","CMPY-d995f061-c9ef-4b38-997b-048184694707","Mainostoimisto c2 Advertising Oy"
"db415f539ce0757ee0d6cf8d5f17971e0b3984de","94f2af11599c6e7ee3f38259ec1e4ad28b836827","53dac150ed691f06a4f5a3b4","CMPNY-cc5d1c7e-b3d0-4ba1-8660-168e0c9cbc23","LANDESK Software"
"21d4abfd907be09c4c934ebc7e30b450ea3b17bb","142daa8cdda043b3d19515c5b405b8d7a2bf588d","515ede083313580f8468886d","CMPNY-782c7f07-18a5-49d3-bf63-213eb2385181","Verisign"
"279f339467d9cf0f8d868f65808689c1ebaebebf","549e34ddc0723bbbfe343b5789e6e26b5906a1c7","58336e11ed691f1a08e8ee9d","CMPY-1dd7de84-22a9-44c2-9f9c-7ce1cb5e97d6","NZ Police"
"196cf42dff128b49fa55ef09aa63b1e12fe12451","200734c51ed57d0330fa4c2007a2869b39867c5d","56d07964ed691f0df0ca4f78","CMPY-d3ff9b00-49e1-4bd9-9e67-cd0e0e78766f","Bayer"
"38fee0cbab9afae6f1522c5dacd2028aeacc2dae","5d03f5730059e9da1cdc2ab09538c857cab7c468","5823837733135820b8473cfc","CMPY-5dec8b61-339c-452e-a86f-e5507bc687c6","Bloomingdales"
"a85a35a2bf1ea1c8503c1f33b510ab731001267e","6e06f23d4d327205d45cd3261e944d7ef03fd00c","53613e2033135809a0432587","CMPNY-c3487b62-9e75-4cd8-a6d6-b3d48ee5b424","Burger Fuel International"
"1674235291441244f6e17742b3d2859dc7994cb2","f013b0d728a19dbec2970756ddc202ee835dcf64","551c64e2ed691f0c189b2e7a","CMPNY-975eb329-a181-4006-bdb7-c04fbe7ddf13","Mueller Sports Medicine"
"ae7fc0c37ec798408bd7b8e072255476d0f98d71","9511a809dd2b3b2d9b691a249f109be1bb33b72e","5678be3d1b21e006f874ee22","CMPY-668373db-b668-4a37-8173-9f6955b64c52","Tulchan Group"
"d34520491a2aa1f0248ae2ff2e7c32d8ecf3193c","3319923f72b03f7f41272f1a1a4f97f85d560bd0","583eed60b6929512387800b4","CMPY-996f8c2a-c9d9-4b1d-b87e-b550ff70c0da","Fit Approach"
"27e8bcd50035ae6b5b8d4bba36a09d38ce0de0da","3a08a434757144819a1d129d86e9eed692167d7b","56b3b1c033135813e088be88","CMPY-7ff0a1a7-d916-41db-859c-8a1b0c2ab4b4","Releventure LLC"
"3d35939d222e06b669e3cfbe98fcecf79ce27d01","147f654fb8290579c50e71633e90373829528017","57505684ed691f18b075cd8f","CMPY-660e2c65-26d0-42a1-a979-935f5e22dcbd","Gulf DTH ltd. - OSN"
"3c76779fd768c697b032b7e7a752b095e84ad5c2","b30cb17732eb970dd96b86e789ad4e67e06b35d4","55bba7ca1b21e008109194a8","CMPY-9adcc95c-58c7-4841-b311-98c7526bb41d","The Jupiter Drawing Room "
"6bdde60403951e5ea3c3400aad1842026a34cd52","76d44dc4cb1125249d898bb5a0c9301da32aba41","57864fcaed691f3a540390af","CMPY-b87b8f6c-4be3-4a70-8386-714d72dbd391","Virgen, Inc"
"ace534b22e76bc793441a4c882468ed8a4dd6253","8eb2012fb5a7c019bed1817fa2d2d6fcd9a658b7","55b66df0ed691f0938296eb7","CMPY-f7f8fe8e-63c4-4d9b-a6dd-122c6e3935b0","TAMZ"
"0c75a229375c70bde20ccd7dd3447587a470f121","13186eb09004ddb0e79f7db3815a550c7dfd5345","5825fe941b21e00d9880bf07","CMPY-7aa8e089-3d47-46a0-8b69-c75463dbafa6","Vision Super"
"60cd3f78c8cf70ebca3cba08f9884ac6372f3786","79816ba2c608469d9028f8152a16ade0399b8091","555a03b01b21e0090c81fb42","CMPNY-f8338a04-dc7b-481b-9402-414f29cb30aa","New Wave Entertainment"
"334429b8295e205cd27dc86a4b08cdf5563c9cf4","e69a18f6f95f1dbe45cc94fc4d98d8a13922852e","4f4e5a3ec2b1a817ccc00401","CMPY-17ab9723-785f-4331-891a-b4ab9ef0e480","Issa"
"3b344b018e0a75dcc46e8e32a111653167ec3c81","44c3917a917382c64f26b8667fa591d7d980dc72","563cd4deed691f0eb49b5ec9","CMPY-4659971e-bf07-49e3-9e02-f46789a702a8","Micstura"
"5266cc2186cd115efccd0eb928dba2a7acb6c9e5","94b6cd00b4bd9518c6f413e7cd2b0a09039a8e11","579b64f01b21e00c14fcf658","CMPY-fa73a5d3-f543-4556-88f5-39cacb90d179","O.F. Mossberg & Sons, Inc."
"198a0359a546dfddca26d81c56e3e167305138d1","9610bcdbbd4091224318642a43c2dfea4d543c0f","56154596ed691f0c74339822","CMPY-bb631739-c283-42d3-bfd0-9b83681e51e9","Publicis Argentina"
"fb0a2bd2b7724ae24c060b789685de1395dda609","c336ddf31145dee4061f34c67cb924cc06c042b9","57fb918ded691f122cb4f2a1","CMPY-29eaf976-6839-476f-933b-7d4cd34510c4","Gigg - Sodalicious"
"fd157578910fc9a43ff4ef226a45ee9c2fb94c1a","71a3ce3dd3bbf02a7463c6e54124e3d71cc1b488","58501170ed691f1298b2425b","CMPY-b53f79aa-4ac4-4417-a0ab-a491c155128c","Porter Novelli AU"
"632717c0b28153ca416977d44f6d8df04ef4a4bc","c1b94324b4794151c070b555bdc9083ef9023174","57977ceded691f3850dfaa6f","CMPY-5228f582-c92e-4fb7-8aa3-26323620f4d3","CarsGuide AU"
"522a1f424dc6cdf2685d5203cbb5a8ded09da9b0","c64f4436c8cf853a92143c32b340bdc80165a895","570bc66633135813a8502e2b","CMPY-65c3bf6d-917d-4474-9041-c68ff6157575","Informatics Inc."
"8247921d54570e8091b8000ceacfd351a04b41ab","85d3ed8c7dcc988bfa7b12f7bc41d17b6e443286","57ed2020ed691f2e2ca617c8","CMPY-7deb2424-8f94-4de5-aecc-af409ae1a34b","Raydr Guatemala"
"7761b1bb89f867b528bb470b8ea54adc0c043d16","e301772afc82ecf67a9d65b41bb68e5b523dd0f1","554e2b0ded691f10f041b33b","CMPNY-358897f8-164b-4d0e-819d-d1005fb302e1","Clarity Communications"
"fecc637e6d6ccc2dce330456c0c612abe6450ac6","e570ca3748b53b93d30e89541cfa4806c4428cca","560d3d40ed691f033c748314","CMPY-07052fc2-c1c3-41bb-afbc-1b7bb4789e83","Bell Racing USA"
"a88cfa22f6b88c6352c1774111c5ba7ea8d207ba","c633947891c7ba03ac2408068bf6e192187a2415","568d4f94ed691f0a78e4e57e","CMPY-34888602-1b77-4fa5-a7c7-cddccff5f42f","IMACSweb"
"8b841c84b427ba0540fa3e3b1c842833d3bc90d9","2aea0d08d8154154cc2bf247642bc8b2d5170154","53e919a5ed691f0f30123651","CMPNY-cd618c4e-ecf6-41d0-9855-ea280d82297f","Falls Communications"
"6be354f1b946bbc9c983e925c8babd49c63a1bd5","3080011e5ba5d10b36b1018fb3b05b226c32ea34","56ccdec43313580b20abca1f","CMPY-528e0dc9-6e50-4431-8046-1a91477f17cb","CIRCA, Inc."
"8d3e2ccae1dc7eda6a013ecfb31d43681299d7a3","8d2068c6e85e9aa3c9dab2e7e235f052c6c89409","560ed36433135804e0767267","CMPY-04009431-3157-4f93-af9d-1abef74a2d98","BionixThread"
"bcedfba73e47da74866a4a53f5b55cb3d32c9e39","a64db217149b3ea61ce2f57739a809f905debf97","563ba1591b21e01158e272e8","CMPY-19f53cae-f0fe-499d-9024-4eea8e463909","BYU Alumni Association"
"3d1eb537668ce758a582ac7945a2c3b98c0e6097","c744d340ef6606e963181df09a3e97f962a513ae","56feb1f33313580c18ac6575","CMPY-83dc82ac-538b-4cd4-ba0e-f2f2e0cf42cb","Lambert, Edwards and Associates"
"297ac3e10024eac18b0f5355fbd575bdbcfcc7f5","283d5b1fb9f2ee12d6ac2e48e199c4e7a1e72f3c","552be78f3313580a50e5ee19","CMPNY-e43144e0-4edb-47b7-add2-22ea90fb908c","Examsoft"
"d4a350209f61f61acf09fb87aea56a453912f56a","c336ddf31145dee4061f34c67cb924cc06c042b9","57fb918fb6929512740933f0","CMPY-5a1d47c1-8a67-468f-be70-617e92267286","Gigg - Bragify"
"fde8d3762bf554143a8a5b3e84fa34ae8aef69be","3642758af7d899134e2bead823e339dec70eec80","5735e8b03313581614f0d2d5","CMPY-2505a2c7-008c-4f90-9f08-9f48a31b1171","Swell Marketing Inc"
"944782cdb6b93551917b94d1984cb254f08e338a","b6cd42935ae8d0110594a4c249825d9a15a0c755","5759b3773313581088fc9824","CMPY-d59f624e-0b75-4b8f-966a-86c6445cc7be","The David and Lucile Packard Foundation"
"33bfff3b116fbbe1a4a6a18963f429e4ffe66c23","ff8a7222dd73293a5738caa1190652d647af33a2","55c376e333135808fc747150","CMPY-66575d58-74e7-402f-8f70-c230b87717cd","Maritzcx"
"c33a34b5edd75919f8dedbbf0646f9bb2c1d1435","d015f9655b9949df8420c4b17bffc6fbd92a149f","55f71d011b21e00a9c37eb6c","CMPY-7e79a6c4-bf02-41eb-8f85-be3d444a0be7","DDB Latina -Puerto Rico "
"72ec568c915ed51783a74a2f4c25cb8ed96e2f2d","9a6c263c43b47685f61cd84d4a255ce7e28c43ab","56378156ed691f0824be02be","CMPY-7f48dc1e-8d92-4707-9e0e-32cfbe95333d","Exo  B2B"
"beac3d8338edf2c8d04e6e47879552f799650b6a","575477e1e3e99d844aa84dd410b25aa5e995614d","55b651deed691f0938296b03","CMPY-d4b4fdf3-ef7f-4610-8b7a-42988cfcd16e","Tangelo Ideas"
"c09ba1ae76e33f4380b9a380aeae46186d6dae12","1cb9576243a81d46d035417d37a31ad1e740d076","568e7253ed691f0ce80b5e7e","CMPY-326396cb-c9ed-43aa-8eff-92be5006ab91","Phoenician Arts"
"1b8059f7f9b5008da606632a1831a90b54930e84","e7e2ee160a1994818f3f16d7fe6776285e08908c","5475fd32ed691f0384b49aee","CMPNY-6e6ba478-77fd-4a48-99cc-33b61bdb9923","Wickr"
"3eecb2004f59019c2d96d6fb9a3ee02d57c2abdb","f03e56cbd93096cda0e45608cd50f5962ff2e4ee","5501d4af331358092001c84d","CMPNY-87921d09-f644-4294-a413-a1462d84a221","Trilix"
"2e6b5e11d93e8481ccceee565213daa1b2db5909","c2dd859c9ebfb8252542c5cb10d9272ed4b18b09","555ded351b21e00d786d676c","CMPNY-4844889f-b6ac-4258-8134-d31be39fd54b","EXTEND GROUP"
"66c0e62940ea7f24777072f7a8a2646222e7b2c5","51a9f0f7ef76884a0eddd877ae287ac60ad01284","5669ad68ed691f0db031ad05","CMPY-c7bbae42-8e22-4ba3-b5c4-6e55c27e5788","Deer Antler Spray"
"0201e44bbce3bea43cb8444edd575bfc1a192f68","66daba00beb5f14e9f75f53b946b197390033f9b","56a7e0301b21e01448e41251","CMPY-e482fc93-d1fc-414d-ae93-7414493b3b9a","VolleyMetrics"
"e92dfb7edf264790b34387fc27070488bfa87421","5f94dee276e1a66e4c8e0eeb5eb24e3676a3ce69","572a054d331358170858d490","CMPY-2a2d043a-603b-4de7-b6f4-9610f67865c7","Pinney Associates"
"a0d1a12704a737d3981d10a0615ec931550411d1","0f3192ab24cc2d4efbce4ed466b1e5975a015b42","57d7037e1b21e02a88510ce7","CMPY-d032e98f-667b-426f-8904-e6dd2ed65840","AMPackard"
"42d5fd8f6ef8564b037e226d0c71b05cc885c859","c0c41b31931dd90fc90933c516fcacd2c3ce851a","57f6926a1b21e00f04f8d67d","CMPY-2cfdc5d4-01e7-449f-a4c4-aab485e71e8d","Abbvie"
"7edecd2eaa5909dfdfbbd5cd5e0bcfcb4f6c981c","15291b3267d6ffba962b920299bf985af645414d","57ed80d633135825c04acea6","CMPY-aace6aa1-024e-4338-933b-641378c4d5ef","Nissan United South Africa "
"63cdab0297fc50385d701dbd6f5cf4f7eee1dd3b","010b9712a6bad5774b7b74c8c12d7cfcf28866ae","55f31077331358127038e7a1","CMPY-16c6a58d-6577-4ae4-8bf4-f58a5c18adb1","3Seed Marketing"
"f3de09350a3f199ddb85290f98944b2db3aa3013","479c0b5ce516737f371472399e9657d5c908aa0d","577bcb393313582f7c694b52","CMPY-973344a0-31a5-48ed-b33b-475064385b98","Radford University"
"7c215a585cc0b75a12c5c2c0137a90d1f58370b6","e2481b1bbcb2d32bf8015707b2b9e22e2622898a","57d95529ed691f0720a9081b","CMPY-d1dc150b-116d-4c47-adc2-87773bc73964","The Block - Sparkle Floors & Carpet"
"cfc7335acba820094e414eea906453b5322ea926","0ad9d0b2314f9e8ea1bc88a4b77e034065214e9b","52e031b6ed691f109cca54fd","CMPNY-91adcfcb-df15-470a-99af-6a879879ebe8","Dental Depot"
"07c9526470234b51af1cf5614db53d30c4c74523","c67a1be20830f5674eac2754fa4137dd4008f568","579b7ca1ed691f177829b8e5","CMPY-a0b6cf37-fe4a-46f3-981e-4eca705e88b4","Missing Link Social Media"
"785d86b8b3a2d5fa684871440196dd714d3141ca","0f3192ab24cc2d4efbce4ed466b1e5975a015b42","5808f03fed691f30ecc8ae20","CMPY-93aa7533-e382-401a-a957-6aceddc0f323","Reliance Financial Services"
"23130702b5f76c42651f6ab8231b4b7826082e7c","f04d96ce4f9948ff7db3fe3b064d8197fb535870","564b5b99ed691f0b04bed3bf","CMPY-a1e0bf0c-f3ef-4a75-b3f3-b89f41023114","Examkrackers"
"5a00b4a6f8a11a48778a17c44932e5f180044452","5a584e951b6e1633904887a3a94322b21576bd37","55f983b21b21e00b849959ca","CMPY-1f65afcd-7dfc-4e39-a27d-9d20ac510751","Spaeth Communications, Inc."
"4447d1c8e9768cb6b3fbe1a414a35ea5dd3cb992","66d0930c083097b008ca086bfdab1dc579ee7b58","5490b4f733135800f40257c9","CMPNY-890300b6-db57-4f9b-b212-65a2591e6b27","Tartan Group"
"a1afa30e5912f868572edb4b4d5cf4f25913900d","f4b55daed566abdced789fef8c147b2027cf5eb0","564b617433135815b42db84e","CMPY-1dd998ec-47e7-4372-85dd-9938a5d36215","Vert Mobile, LLC"
"72174fe5f9577a051dd6bba0dc038cd434b144f6","0e6d6c60f4198cfe4cbbd2def03797682efa6c2e","569657003313580dec2eabfa","CMPY-1fbe331f-e83a-4ca7-b2ef-43f63fa01f87","BRAND et al"
"a3aba0fbd1c639c71c919de66ec504fd83770c4e","87bbd27e19d7d842b345be1cba124c0d8194a778","57768bb61b21e00fb8e773a9","CMPY-3022f8c5-4090-4082-b299-db778b9e06ce","America's Test Kitchen"
"31f8cda7478b301fc340f7a92f717ae5c8ab22b4","39218b29497386a1d251830de74c836e918f6535","554117fc331358072c52e220","CMPNY-b44b2043-55ca-4378-8ddf-af971dacef2c","Alta Resources"
"2cf0ee67583ad4ef78669a8b85a922b838da7e98","0f3192ab24cc2d4efbce4ed466b1e5975a015b42","541326151b21e001d455214f","CMPY-5b872ef0-4cfb-4867-84db-862a795fa4bd","Stuart Dean"
"80b8d75a9b24fdc39b79d35c31b56ed076ba69bb","6dd19728e1972ce6c97de8e2e4586bc9c2b46dc4","5266ab9a3313580fb401c90c","CMPNY-c1b5ba69-ad9e-42aa-8f0d-8a9291dec352","Dukas Public Relations"
